-214755.60549128975, -inf
-14942.263339463494, -214755.60549128975
-12625.730301774474, -14942.263339463494
-9355.490818878014, -12625.730301774474
-8769.080960563428, -9355.490818878014
-8759.030238473024, -8769.080960563428
-8722.287448711959, -8759.030238473024
-8572.557257589076, -8722.287448711959
-8439.1665284746, -8572.557257589076
-8439.164382353945, -8439.1665284746
