-217744.2399763854, -inf
-14810.444125434042, -217744.2399763854
-13049.569145894471, -14810.444125434042
-11857.036847712247, -13049.569145894471
-11232.103747330035, -11857.036847712247
-10926.116916025028, -11232.103747330035
-10813.628449028385, -10926.116916025028
-10687.249896511852, -10813.628449028385
-10434.264267750377, -10687.249896511852
-9419.166321939534, -10434.264267750377
-8439.164382335488, -9419.166321939534
-8439.164382353923, -8439.164382335488
