-213653.55579567928, -inf
-14007.291943696257, -213653.55579567928
-12126.322053675087, -14007.291943696257
-11328.20078389697, -12126.322053675087
-10531.350429883234, -11328.20078389697
-9083.409812425574, -10531.350429883234
-8498.884032771613, -9083.409812425574
-8439.164382353032, -8498.884032771613
-8439.164382353925, -8439.164382353032
