-215993.0603995256, -inf
-15321.568967594048, -215993.0603995256
-13565.130427623577, -15321.568967594048
-10347.256717610047, -13565.130427623577
-8689.676168640442, -10347.256717610047
-8622.71954187974, -8689.676168640442
-8358.975820665528, -8622.71954187974
-7921.936626759681, -8358.975820665528
-7921.936073897872, -7921.936626759681
